agent_id,timestamp,rsi,sma,close,momentum,trade_amount,profit,return_pct,balance_after,strategy
dec3040e-bfb1-464b-81ab-52b52d599cd2,2026-04-25 07:00:00,40.677091716036536,0.2516071428571428,0.2509,-0.0006999999999999,10.0,0.0159,0.1594,100.0159,Supertrend sell (trend)
6451836e-54d4-4599-aa09-0394b35c1e29,2026-04-25 07:00:00,40.677091716036536,0.2516071428571428,0.2509,-0.0006999999999999,10.0,0.0159,0.1594,100.0159,Supertrend sell (trend)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 07:00:00,40.677091716036536,0.2516071428571428,0.2509,-0.0006999999999999,10.0,0.0159,0.1594,100.0159,Supertrend sell (trend)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 07:00:00,40.677091716036536,0.2516071428571428,0.2509,-0.0006999999999999,10.0,0.0159,0.1594,100.0159,Supertrend sell (trend)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-25 19:30:00,34.46172909519055,0.2490333333333333,0.2487,-0.0012999999999999,10.0016,0.0121,0.1206,100.028,Supertrend sell (trend)
dec3040e-bfb1-464b-81ab-52b52d599cd2,2026-04-25 19:30:00,33.51381644719693,0.2489642857142857,0.2487,-0.0013999999999999,10.0016,0.0121,0.1206,100.028,Supertrend sell (trend)
6451836e-54d4-4599-aa09-0394b35c1e29,2026-04-25 19:30:00,33.51381644719693,0.2489642857142857,0.2487,-0.0013999999999999,10.0016,0.0121,0.1206,100.028,Supertrend sell (trend)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 19:30:00,33.51381644719693,0.2489642857142857,0.2487,-0.0013999999999999,10.0016,0.0121,0.1206,100.028,Supertrend sell (trend)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 19:30:00,33.51381644719693,0.2489642857142857,0.2487,-0.0013999999999999,10.0016,0.0121,0.1206,100.028,Supertrend sell (trend)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-24 16:45:00,53.96063594577159,0.25098125,0.2516,0.0001999999999999,10.002,0.0239,0.2385,100.0438,Trend following com EMA 21/55 (trend)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-24 05:30:00,27.76199304280312,0.2491705882352941,0.2479,-0.0025999999999999,10.0028,0.0202,0.2017,100.0481,RSI sobrevendido + reversão (reversal)
dec3040e-bfb1-464b-81ab-52b52d599cd2,2026-04-24 05:30:00,21.00081441867729,0.2488,0.2479,-0.0024,10.0004,0.0202,0.2017,100.0242,RSI sobrevendido + reversão (reversal)
6451836e-54d4-4599-aa09-0394b35c1e29,2026-04-24 05:30:00,21.00081441867729,0.2488,0.2479,-0.0024,10.0012,0.0202,0.2017,100.0322,RSI sobrevendido + reversão (reversal)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-24 05:30:00,21.00081441867729,0.2488,0.2479,-0.0024,10.0016,0.0202,0.2017,100.0362,RSI sobrevendido + reversão (reversal)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-24 05:30:00,21.00081441867729,0.2488,0.2479,-0.0024,10.0016,0.0202,0.2017,100.0362,RSI sobrevendido + reversão (reversal)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-24 09:00:00,49.95948251822547,0.2487166666666666,0.2486,0.0003999999999999,10.0048,0.004,0.0402,100.0521,Supertrend sell (trend)
dec3040e-bfb1-464b-81ab-52b52d599cd2,2026-04-24 09:00:00,47.53797344496431,0.2489428571428571,0.2486,0.0001999999999999,10.0024,0.004,0.0402,100.0283,RSI sobrevendido + reversão (reversal)
6451836e-54d4-4599-aa09-0394b35c1e29,2026-04-24 09:00:00,47.53797344496431,0.2489428571428571,0.2486,0.0001999999999999,10.0032,0.004,0.0402,100.0362,RSI sobrevendido + reversão (reversal)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-24 09:00:00,47.53797344496431,0.2489428571428571,0.2486,0.0001999999999999,10.0036,0.004,0.0402,100.0402,RSI sobrevendido + reversão (reversal)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-24 09:00:00,47.53797344496431,0.2489428571428571,0.2486,0.0001999999999999,10.0036,0.004,0.0402,100.0402,RSI sobrevendido + reversão (reversal)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-24 02:15:00,54.08814507988385,0.2504,0.2503,0.0015,10.004,0.016,0.1598,100.0562,RSI sobrevendido + reversão (reversal)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-24 02:15:00,54.08814507988385,0.2504,0.2503,0.0015,10.004,0.016,0.1598,100.0562,RSI sobrevendido + reversão (reversal)
